customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,total_active_services,is_month_to_month,has_auto_payment,support_security_bundle,avg_total_charge_per_month,charge_gap_vs_average,monthly_charge_log,total_charge_log,monthly_x_tenure,charge_per_service,tenure_inverse,has_internet,has_fiber,fiber_no_security,fiber_no_support,fiber_no_security_support,month_to_month_fiber,electronic_check_m2m,short_tenure_high_charge,new_customer,very_low_tenure,very_long_tenure,streaming_count,backup_protection_count,support_count,risk_service_gap_count,contract_commitment_score,payment_risk_score,contract_x_tenure,contract_x_monthly,support_x_fiber,services_x_tenure,is_senior_m2m,dependents_partner_score,paperless_echeck,no_protection_services,internet_service_group,payment_contract_group,tenure_band,tenure_bucket,monthly_charge_band,tenure_charge_band,churn_probability,risk_tier,intervention_candidate,recommended_action,recommendation_rationale,Churn
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,1,1,0,0,19.75,0.0,3.0325462466767075,3.0325462466767075,19.75,19.75,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0,0.0,0,1,0,0,0,1,No_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.3023121705719547,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1965-DDBWU,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,4,1,1,0,90.5375,-1.4874999999999972,4.500365071621965,7.2790429352887145,1424.8,22.2625,0.058823529411764705,1,1,1,0,0,1,0,0,0,0,0,1,0,1,3,0,1,0,0.0,1,64,0,0,0,0,Fiber optic_Month-to-month,Credit card (automatic)_Month-to-month,13-24 months,13-24,premium,13-24_premium,0.4492596889363023,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
7572-KPVKK,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,6,0,0,0,106.29838709677419,-2.248387096774195,4.654436427291009,8.793536219198025,6451.099999999999,17.341666666666665,0.015873015873015872,1,1,1,0,0,0,0,0,0,0,1,2,1,1,2,2,3,124,208.1,1,372,0,1,1,0,Fiber optic_Two year,Electronic check_Two year,49-72 months,49-72,premium,49-72_premium,0.14710794721016043,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
6854-EXGSF,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,5,1,1,0,71.64375,-6.143749999999997,4.197201947661808,6.3528906862221985,524.0,13.1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0.0,0,40,0,0,0,0,DSL_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,7-12,high,7-12_high,0.1947509746467151,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9483-GCPWE,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,190.25,1,0,0,0,21.13888888888889,-1.0388888888888879,3.0492730404820207,5.253581472706645,180.9,20.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,9,20.1,0,9,0,1,0,1,No_One year,Mailed check_One year,0-12 months,7-12,low,7-12_low,0.028524715683755284,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
8053-WWDRO,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,1,1,1,0,24.383333333333336,-4.883333333333336,3.0204248861443626,4.9924713234685845,117.0,19.5,0.14285714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0.0,0,6,0,1,0,1,No_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,4-6,low,4-6_low,0.09375187735794387,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
9473-CBZOP,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,1654.45,4,0,0,0,59.0875,-0.08749999999999858,4.0943445622221,7.411828154175417,1652.0,14.75,0.034482758620689655,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,28,59.0,0,112,0,0,0,0,DSL_One year,Mailed check_One year,25-48 months,25-48,moderate,25-48_moderate,0.05937948871110479,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
3985-HOYPM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,1,0,0,0,20.213461538461537,-0.8134615384615387,3.0155349008501706,6.266346293826606,504.4,19.4,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,26,19.4,0,26,0,0,0,1,No_One year,Mailed check_One year,25-48 months,25-48,low,25-48_low,0.025065433633232544,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,5,1,1,0,104.1236842105263,-2.973684210526301,4.626442321263631,8.283418327433367,3843.7000000000003,20.23,0.02564102564102564,1,1,1,1,1,1,0,0,0,0,0,2,1,0,3,0,1,0,0.0,0,190,0,2,0,0,Fiber optic_Month-to-month,Credit card (automatic)_Month-to-month,25-48 months,25-48,premium,25-48_premium,0.4956723642404627,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,2,1,0,0,50.73888888888889,-0.43888888888889,3.937690752176724,6.818158745170381,905.4,25.15,0.05263157894736842,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,36,0,0,1,1,DSL_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,moderate,13-24_moderate,0.4100104684077077,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
3237-AJGEH,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.0,95.05,1,1,0,0,31.683333333333334,-0.6833333333333336,3.4657359027997265,4.564868889214566,93.0,31.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0.0,0,3,0,2,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.32567803069340456,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
6542-LWGXJ,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25,0,1,0,0,26.083333333333332,-1.0833333333333321,3.258096538021482,4.37260741275739,75.0,25.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0.0,0,0,0,1,0,1,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.4137789465857977,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
6953-PBDIN,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,6,0,1,0,75.22214285714286,-2.2721428571428532,4.303389189156809,8.569130778202858,5106.5,12.158333333333333,0.014084507042253521,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,140,145.9,0,420,0,1,0,0,DSL_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,high,49-72_high,0.024811291715131398,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,6,0,1,1,69.45149253731343,-0.10149253731343322,4.253482783560398,8.445536059652007,4646.45,11.558333333333332,0.014705882352941176,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,67,69.35,0,402,0,2,0,0,DSL_One year,Credit card (automatic)_One year,49-72 months,49-72,high,49-72_high,0.037598835436280134,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
9365-CSLBQ,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,2,0,0,0,23.304225352112674,1.0457746478873275,3.232778730037192,7.4119187598745775,1728.8500000000001,12.175,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,142,48.7,0,142,0,1,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.008657211692405825,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
3466-WAESX,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,5,1,0,0,67.73125,1.3687499999999915,4.249922794040544,6.989058730046172,1105.6,13.819999999999999,0.058823529411764705,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,3,0,0.0,0,80,0,1,1,0,DSL_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,high,13-24_high,0.25532987696916387,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9700-ISPUP,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,4,1,0,0,61.69,3.8100000000000023,4.197201947661808,6.426326632066933,655.0,16.375,0.09090909090909091,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,3,0,0.0,0,40,0,2,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.21040342552949998,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,4,1,1,0,90.85,0.0,4.520156811661135,4.520156811661135,90.85,22.7125,0.5,1,1,1,1,1,1,0,1,1,1,0,1,1,0,3,0,1,0,0.0,0,4,0,0,0,0,Fiber optic_Month-to-month,Credit card (automatic)_Month-to-month,0-12 months,0-3,premium,0-3_premium,0.8498071264909978,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
7669-LCRSD,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,2,1,0,0,52.387499999999996,3.9125000000000014,4.048300623720694,6.445164109451856,675.5999999999999,28.15,0.07692307692307693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0.0,0,24,0,2,0,1,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.24471498892351543,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0870-VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,3,1,1,1,51.96,1.8900000000000006,4.00460218672124,5.563753830052498,269.25,17.95,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0.0,0,15,0,0,0,0,DSL_Month-to-month,Credit card (automatic)_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.19544938096249365,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,5,0,1,0,101.55499999999999,-2.3549999999999898,4.607168188650764,8.309726119487035,3968.0,19.84,0.024390243902439025,1,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1,1,40,99.2,1,200,0,1,0,0,Fiber optic_One year,Credit card (automatic)_One year,25-48 months,25-48,premium,25-48_premium,0.1749499993334133,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,1
3179-GBRWV,Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,4,1,1,0,63.8,1.1500000000000057,4.188896879163323,7.2010217297278185,1363.95,16.2375,0.045454545454545456,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.0,0,84,1,1,0,0,DSL_Month-to-month,Bank transfer (automatic)_Month-to-month,13-24 months,13-24,high,13-24_high,0.13283229158433563,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,5,1,1,1,64.10555555555555,4.144444444444446,4.237723145067448,6.359487359740276,614.25,13.65,0.1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0.0,0,45,0,0,0,0,DSL_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,7-12,high,7-12_high,0.1653374461162571,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,2,1,1,0,50.728571428571435,-0.4285714285714377,3.937690752176724,5.875211590283732,352.09999999999997,25.15,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0.0,0,14,0,1,0,0,DSL_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.20847173554496784,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
5380-XPJNZ,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,1,0,0,0,17.847368421052632,2.2026315789473685,3.0469005601283903,6.520915634997138,761.9,20.05,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,38,20.05,0,38,0,0,0,1,No_One year,Mailed check_One year,25-48 months,25-48,low,25-48_low,0.02418133227389576,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,2,1,0,0,50.5,0.0,3.9415818076696905,3.9415818076696905,50.5,25.25,0.5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,3,0,3,0,0.0,0,2,0,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.6738276862167395,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
1475-VWVDO,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,2,1,0,0,70.07857142857144,4.821428571428569,4.3294166844015844,6.197563663812933,524.3000000000001,37.45,0.125,1,1,1,1,1,1,1,1,0,0,0,0,1,0,3,0,3,0,0.0,0,14,0,0,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,high,7-12_high,0.624851353169277,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
3721-CNEYS,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,1,1,0,0,68.975,1.9750000000000085,4.2759714333333765,4.934114156188513,141.9,70.95,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0,3,0,0.0,0,2,0,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,high,0-3_high,0.6844725719813737,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
4299-OPXEJ,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,1,0,1,0,19.295535714285712,0.25446428571428825,3.022860940942244,6.98615047640951,1094.8,19.55,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,112,39.1,0,56,0,0,0,1,No_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.01922128122331617,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
0096-BXERS,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,2,1,0,0,52.425000000000004,-2.075000000000003,3.9386649363745674,5.754317148030249,302.1,25.175,0.14285714285714285,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0,0.0,0,12,0,1,0,1,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.3720039624442763,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
3055-VTCGS,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,3,0,1,0,55.611111111111114,2.938888888888883,4.0868162958013095,8.16180313594038,3688.6499999999996,19.516666666666666,0.015625,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,63,58.55,0,189,0,0,0,0,DSL_One year,Credit card (automatic)_One year,49-72 months,49-72,moderate,49-72_moderate,0.060581006544872334,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
9405-GPBBG,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,7,0,1,0,110.45703125,0.04296875,4.7140245909001735,8.86365111894437,7072.0,15.785714285714286,0.015384615384615385,1,1,1,0,0,0,0,0,0,0,1,2,2,1,1,2,1,128,221.0,1,448,0,0,0,0,Fiber optic_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.08223362589907256,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,2,1,0,0,45.9448275862069,-0.04482758620689964,3.8480176754522337,7.19548735018396,1331.1,22.95,0.03333333333333333,1,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,3,0,0.0,0,58,0,1,1,1,DSL_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,moderate,25-48_moderate,0.3610766482875801,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,3,1,1,0,83.259375,2.390625,4.4618770161616155,7.888071900620851,2740.8,28.55,0.030303030303030304,1,1,1,1,1,1,0,0,0,0,0,1,0,0,4,0,1,0,0.0,0,96,0,0,0,1,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,25-48 months,25-48,premium,25-48_premium,0.40973428125906436,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2545-EBUPK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,3,1,0,0,93.025,-8.975000000000009,4.44323931884187,5.231375960794155,168.1,28.016666666666666,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,0,3,0,0.0,0,6,1,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,high,0-3_high,0.8543899504801326,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
6270-OMFIW,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,4,0,0,0,93.50416666666666,0.8958333333333428,4.558078578454241,8.632528790096142,5664.0,23.6,0.01639344262295082,1,1,1,1,1,0,0,0,0,0,1,2,1,0,3,1,3,60,94.4,0,240,0,1,1,0,Fiber optic_One year,Electronic check_One year,49-72 months,49-72,premium,49-72_premium,0.19658013842371214,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,1
1852-XEMDW,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,5,1,0,0,64.88863636363637,0.1613636363636317,4.190412030968334,7.264415222808369,1431.1,13.01,0.043478260869565216,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0.0,0,110,0,0,0,0,DSL_Month-to-month,Mailed check_Month-to-month,13-24 months,13-24,high,13-24_high,0.11411358012156833,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
8158-WPEZG,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,2,1,0,0,38.64545454545455,-2.9954545454545496,3.6014134283326604,6.054674060505866,392.15,17.825,0.08333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,3,0,0.0,0,22,0,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.3124627740150603,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
